_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
438200,4154950,2017.0,2021,1940.0,PRIVATE,12,Toronto-St. Paul's,1550 BATHURST ST,5,25,2021-10-19,67,Evaluation needs to be conducted in 2 years,14,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,4.0,4.0,3.0,3.0,,4.0,,,S1229,43.685357358999994,-79.41960900800001,311265.649,4838158.948
438201,4264078,2017.0,2021,1970.0,PRIVATE,19,Beaches-East York,6 KINGSTON RD,3,16,2021-10-19,80,Evaluation needs to be conducted in 2 years,15,5.0,3.0,5.0,5.0,4.0,3.0,,3.0,,,4.0,5.0,5.0,3.0,4.0,4.0,,3.0,4.0,,S1937,43.667917593999995,-79.31255405,319902.465,4836237.652
438202,4250596,2017.0,2021,1938.0,PRIVATE,12,Toronto-St. Paul's,18 TICHESTER RD,4,32,2021-10-19,69,Evaluation needs to be conducted in 2 years,14,4.0,3.0,4.0,3.0,3.0,4.0,,4.0,,,4.0,3.0,5.0,2.0,3.0,4.0,,2.0,,,S1230,43.685962783,-79.41794405899999,311399.553,4838227.295
438203,4233307,2017.0,2021,1986.0,SOCIAL HOUSING,12,Toronto-St. Paul's,31 TICHESTER RD,15,174,2021-10-19,86,Evaluation needs to be conducted in 3 years,20,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,S1230,43.6853017026,-79.418858111,311326.19399999996,4838152.823
438204,4154437,,2021,1954.0,PRIVATE,6,York Centre,2994 KEELE ST,4,12,2021-10-19,65,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,5.0,3.0,4.0,3.0,,4.0,3.0,,N0627,43.736711483,-79.48501293,305991.518,4843862.101
438205,4154444,2017.0,2021,1963.0,PRIVATE,6,York Centre,3250 KEELE ST,4,59,2021-10-19,79,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,3.0,3.0,3.0,,4.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,N0627,43.7419180472,-79.4861318994,305901.567,4844439.544
438206,4154411,2017.0,2021,1962.0,PRIVATE,6,York Centre,2788 KEELE ST,4,41,2021-10-19,79,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,,4.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,,N0627,43.728314195900005,-79.4827840355,306171.49100000004,4842928.283
438207,4154417,2017.0,2021,1950.0,PRIVATE,6,York Centre,2808 KEELE ST,4,54,2021-10-19,86,Evaluation needs to be conducted in 3 years,18,4.0,4.0,5.0,5.0,4.0,4.0,,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,N0627,43.7290630749,-79.4829377791,306159.092,4843011.481000001
438208,4154421,2017.0,2021,1955.0,PRIVATE,6,York Centre,2866 KEELE ST,3,11,2021-10-19,80,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,,N0627,43.732336324799995,-79.4838831599,306082.872,4843375.108
438209,4154441,2017.0,2021,1954.0,PRIVATE,6,York Centre,2954 KEELE ST,3,12,2021-10-19,78,Evaluation needs to be conducted in 2 years,16,3.0,4.0,5.0,3.0,4.0,3.0,,4.0,,4.0,3.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,N0627,43.735338064,-79.484558662,306028.136,4843709.531
438210,4154011,2017.0,2021,1952.0,PRIVATE,8,Eglinton-Lawrence,118 MONTGOMERY AVE,3,109,2021-10-19,88,Evaluation needs to be conducted in 3 years,15,5.0,5.0,5.0,4.0,,3.0,,4.0,,5.0,4.0,3.0,5.0,4.0,5.0,5.0,,5.0,4.0,,N0833,43.709488115,-79.40261900899999,312632.053,4840842.279
438211,4154145,2017.0,2021,1960.0,PRIVATE,15,Don Valley West,2 MILEPOST PL,6,77,2021-10-19,88,Evaluation needs to be conducted in 3 years,17,5.0,5.0,5.0,4.0,4.0,5.0,,5.0,5.0,,4.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,,N1533,43.7029007633,-79.3484372243,317000.05600000004,4840115.933
438212,4154147,2017.0,2021,1955.0,PRIVATE,15,Don Valley West,6 MILEPOST PL,6,82,2021-10-19,84,Evaluation needs to be conducted in 2 years,18,3.0,5.0,5.0,3.0,4.0,5.0,,5.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,,N1533,43.702214085,-79.34780065,317051.503,4840039.741
438213,4154148,2017.0,2021,1960.0,PRIVATE,15,Don Valley West,8 MILEPOST PL,6,76,2021-10-19,85,Evaluation needs to be conducted in 2 years,17,4.0,5.0,5.0,4.0,4.0,5.0,,4.0,4.0,,3.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,,N1533,43.7025432153,-79.34725427949999,317095.469,4840076.383
438214,4154069,2017.0,2021,1960.0,PRIVATE,19,Beaches-East York,970 O'CONNOR DR,6,56,2021-10-19,84,Evaluation needs to be conducted in 2 years,19,5.0,3.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,,S1921,43.7085449111,-79.3110644083,320010.786,4840749.181
438215,4155753,2017.0,2021,1992.0,PRIVATE,11,University-Rosedale,336 CLINTON ST,3,17,2021-10-19,91,Evaluation needs to be conducted in 3 years,16,5.0,5.0,5.0,4.0,4.0,5.0,,5.0,,,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,,S1133,43.6627487004,-79.4174033542,311445.983,4835647.429
438216,4156229,2017.0,2021,1965.0,PRIVATE,11,University-Rosedale,30 HILLSBORO AVE,24,196,2021-10-19,86,Evaluation needs to be conducted in 3 years,20,4.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,S1128,43.675673246,-79.39285787600001,313423.49600000004,4837086.446
438217,4153743,2017.0,2021,1969.0,PRIVATE,11,University-Rosedale,7 JACKES AVE,28,267,2021-10-19,86,Evaluation needs to be conducted in 3 years,20,5.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,S1121,43.684681538199996,-79.3916549861,313519.467,4838086.41
438218,4152870,2017.0,2021,1968.0,PRIVATE,22,Scarborough-Agincourt,3735 SHEPPARD AVE E,4,52,2021-10-19,64,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,,3.0,3.0,,E2232,43.7810845583,-79.2961863382,321190.058,4848810.773
438219,4286259,2017.0,2021,1980.0,TCHC,10,Spadina-Fort York,127 ST PATRICK ST,12,54,2021-10-19,80,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,,3.0,3.0,,S1024,43.6538851559,-79.3894662772,313653.128,4834726.461
438220,4155564,2017.0,2021,1970.0,TCHC,20,Scarborough Southwest,3479 ST CLAIR AVE E,8,94,2021-10-19,84,Evaluation needs to be conducted in 2 years,19,4.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,E2030,43.7142950675,-79.2692166242,323381.434,4841396.427
438221,4152899,2017.0,2021,1957.0,PRIVATE,4,Parkdale-High Park,99 COE HILL DR,4,81,2021-10-19,80,Evaluation needs to be conducted in 2 years,17,4.0,4.0,3.0,3.0,4.0,2.0,,4.0,5.0,,4.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,,S0430,43.6416349795,-79.47294432,306967.248,4833298.916
438222,4156101,2019.0,2021,1930.0,PRIVATE,12,Toronto-St. Paul's,143 ARLINGTON AVE,4,28,2021-10-18,74,Evaluation needs to be conducted in 2 years,14,3.0,4.0,4.0,4.0,4.0,3.0,,5.0,,,3.0,3.0,5.0,3.0,4.0,3.0,,4.0,,,S1223,43.681869047,-79.4287988671,310515.543,4837773.8319999995
438223,4154406,2017.0,2021,1968.0,PRIVATE,6,York Centre,1330 WILSON AVE,4,27,2021-10-18,76,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,4.0,3.0,4.0,,3.0,4.0,,4.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,,N0627,43.7237259106,-79.49648730220001,305067.523,4842418.431
438224,4154016,2017.0,2021,1955.0,PRIVATE,8,Eglinton-Lawrence,132 CASTLEFIELD AVE,4,26,2021-10-18,83,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,3.0,4.0,4.0,,3.0,,,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,,N0833,43.7107762101,-79.4059080075,312367.109,4840984.1110000005
438225,4242011,2017.0,2021,1963.0,PRIVATE,11,University-Rosedale,131 BLOOR ST W,14,157,2021-10-18,89,Evaluation needs to be conducted in 3 years,19,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,S1136,43.668762012799995,-79.3923975104,313461.835,4836317.74
438226,4153714,2017.0,2021,1992.0,TCHC,19,Beaches-East York,520 KINGSTON RD,5,108,2021-10-18,94,Evaluation needs to be conducted in 3 years,19,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,S1935,43.6782558615,-79.3024493725,320713.024,4837385.748
438227,4153713,2017.0,2021,1954.0,TCHC,19,Beaches-East York,530 KINGSTON RD,3,90,2021-10-18,81,Evaluation needs to be conducted in 2 years,18,4.0,3.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,,3.0,3.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,,S1935,43.6782739721,-79.3019027007,320757.097,4837387.866
438228,4156664,2017.0,2021,1972.0,TCHC,24,Scarborough-Guildwood,4301 KINGSTON RD,20,419,2021-10-18,72,Evaluation needs to be conducted in 2 years,19,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,,1.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,E2432,43.7627363291,-79.1928326244,329516.674,4846797.833000001
438229,4261712,2017.0,2021,1945.0,PRIVATE,18,Willowdale,2 OAKBURN CRES,3,11,2021-10-18,86,Evaluation needs to be conducted in 3 years,16,4.0,4.0,5.0,4.0,4.0,4.0,,5.0,,4.0,4.0,5.0,5.0,4.0,4.0,5.0,,4.0,4.0,,N1828,43.758631647,-79.405405385,312377.294,4846310.018
438230,4261713,2017.0,2021,1945.0,PRIVATE,18,Willowdale,4 OAKBURN CRES,3,11,2021-10-18,84,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,4.0,4.0,,5.0,,4.0,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,N1828,43.758599533,-79.405110246,312421.145,4846296.211
438231,4261715,2017.0,2021,1945.0,PRIVATE,18,Willowdale,6 OAKBURN CRES,3,11,2021-10-18,86,Evaluation needs to be conducted in 3 years,16,4.0,5.0,5.0,4.0,4.0,4.0,,5.0,,4.0,4.0,5.0,5.0,4.0,4.0,4.0,,4.0,4.0,,N1828,43.75869476,-79.404771805,312452.32899999997,4846308.568
438232,4261716,2017.0,2021,1945.0,PRIVATE,18,Willowdale,8 OAKBURN CRES,3,11,2021-10-18,86,Evaluation needs to be conducted in 3 years,16,4.0,4.0,5.0,4.0,4.0,4.0,,5.0,,4.0,4.0,5.0,5.0,4.0,4.0,5.0,,4.0,4.0,,N1828,43.758770542,-79.40441187100001,312481.303,4846317.021000001
438233,4261717,2017.0,2021,1945.0,PRIVATE,18,Willowdale,10 OAKBURN CRES,3,11,2021-10-18,89,Evaluation needs to be conducted in 3 years,16,4.0,4.0,5.0,4.0,5.0,4.0,,4.0,,5.0,4.0,5.0,5.0,4.0,5.0,4.0,,4.0,5.0,,N1828,43.758838149,-79.404040398,312530.397,4846334.063
438234,4261719,2017.0,2021,1945.0,PRIVATE,18,Willowdale,12 OAKBURN CRES,3,11,2021-10-18,86,Evaluation needs to be conducted in 3 years,16,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,,4.0,4.0,5.0,5.0,5.0,4.0,5.0,,4.0,4.0,,N1828,43.758987273,-79.403808031,312533.428,4846393.567
438235,4156449,2017.0,2021,1920.0,PRIVATE,11,University-Rosedale,245 C HOWLAND AVE,3,25,2021-10-18,77,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,5.0,4.0,,3.0,,,4.0,4.0,5.0,3.0,3.0,4.0,,3.0,4.0,,S1126,43.672928934,-79.411230102,311942.359,4836779.813999999
438236,4154445,2017.0,2021,1960.0,PRIVATE,6,York Centre,1385 SHEPPARD AVE W,4,40,2021-10-18,73,Evaluation needs to be conducted in 2 years,17,3.0,4.0,5.0,3.0,3.0,3.0,,4.0,5.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,,4.0,3.0,,N0627,43.7442254108,-79.4874558876,305823.196,4844735.738
438237,4154457,2017.0,2021,1968.0,PRIVATE,6,York Centre,1450 SHEPPARD AVE W,7,181,2021-10-18,75,Evaluation needs to be conducted in 2 years,19,5.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,,N0625,43.7448396549,-79.48975794430001,305609.483,4844764.076
438238,4233328,2017.0,2021,1926.0,PRIVATE,11,University-Rosedale,8 ST THOMAS ST,4,16,2021-10-18,85,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,4.0,4.0,4.0,,5.0,,3.0,4.0,5.0,5.0,5.0,4.0,4.0,,4.0,,,S1136,43.6684272158,-79.3909472151,313578.849,4836280.711
438239,4255628,2017.0,2021,2007.0,PRIVATE,11,University-Rosedale,50 SPADINA RD,8,55,2021-10-18,94,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,S1126,43.669438916000004,-79.405207226,312424.26300000004,4836380.481000001
438240,4155901,2017.0,2021,2009.0,PRIVATE,11,University-Rosedale,88 SPADINA RD,5,91,2021-10-18,93,Evaluation needs to be conducted in 3 years,19,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,S1126,43.6713286257,-79.4059886659,312365.468,4836601.532
438241,4167462,2017.0,2021,1969.0,PRIVATE,11,University-Rosedale,100 SPADINA RD,23,216,2021-10-18,77,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,,3.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,S1126,43.671869216000005,-79.406368935,312344.86,4836670.072
438242,4154972,2017.0,2021,1930.0,PRIVATE,12,Toronto-St. Paul's,210 WYCHWOOD AVE,4,40,2021-10-18,71,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,3.0,4.0,3.0,,3.0,,,4.0,4.0,4.0,3.0,4.0,3.0,,3.0,3.0,,S1229,43.68442968310001,-79.4244100118,310882.965,4838047.6
438243,4154407,2017.0,2021,1970.0,PRIVATE,6,York Centre,1154 WILSON AVE,15,229,2021-10-18,79,Evaluation needs to be conducted in 2 years,19,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,N0627,43.7264666233,-79.4864218597,305878.438,4842722.978
438244,4156623,2019.0,2021,1930.0,PRIVATE,12,Toronto-St. Paul's,145 ARLINGTON AVE,4,32,2021-10-18,71,Evaluation needs to be conducted in 2 years,14,3.0,4.0,4.0,3.0,4.0,3.0,,5.0,,,3.0,3.0,5.0,3.0,4.0,3.0,,3.0,,,S1223,43.6820017447,-79.4288451992,,
438245,4153986,2017.0,2021,1958.0,PRIVATE,8,Eglinton-Lawrence,640 ROSELAWN AVE,8,138,2021-10-17,79,Evaluation needs to be conducted in 2 years,18,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,,4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,,N0833,43.7061584486,-79.4236275108,310939.623,4840469.61
438246,4153985,2017.0,2021,1965.0,PRIVATE,8,Eglinton-Lawrence,630 ROSELAWN AVE,9,104,2021-10-17,77,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,,N0833,43.7063009389,-79.422656145,311017.893,4840485.517
438247,4152718,2017.0,2021,1967.0,PRIVATE,21,Scarborough Centre,1475 BIRCHMOUNT RD,5,28,2021-10-16,63,Evaluation needs to be conducted in 1 year,19,3.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,,E2128,43.756711080100004,-79.2880430634,321852.38800000004,4846104.6110000005
438248,4154298,,2021,1962.0,PRIVATE,5,York South-Weston,1619 LAWRENCE AVE W,4,24,2021-10-16,57,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,4.0,4.0,,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,,W0529,43.705269832,-79.4911827537,305495.106,4840368.12
438249,4152694,2017.0,2021,1960.0,PRIVATE,21,Scarborough Centre,19 ROSEMOUNT DR,7,71,2021-10-16,84,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,4.0,5.0,,4.0,4.0,,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,E2133,43.73259049479999,-79.2744267602,322956.092,4843427.802
438250,4155568,2017.0,2021,1971.0,TCHC,21,Scarborough Centre,7 GLAMORGAN AVE,12,196,2021-10-16,82,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,E2123,43.7677640295,-79.2844534267,322138.266,4847333.299
438251,4152723,2017.0,2021,1984.0,PRIVATE,21,Scarborough Centre,3 GLAMORGAN AVE,10,139,2021-10-16,77,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,,E2123,43.768435059,-79.28262322399999,322289.892,4847418.925
438252,4155569,2017.0,2021,1971.0,TCHC,21,Scarborough Centre,6 GLAMORGAN AVE,12,184,2021-10-16,82,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,E2123,43.7693818631,-79.284775411,322111.87899999996,4847512.968
438253,4152758,2017.0,2021,1965.0,PRIVATE,21,Scarborough Centre,1155 MIDLAND AVE,5,115,2021-10-16,80,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,E2134,43.7457790355,-79.2618378505,323966.01300000004,4844895.79
438254,4327919,2018.0,2021,1960.0,PRIVATE,9,Davenport,382 DOVERCOURT RD,3,18,2021-10-15,66,Evaluation needs to be conducted in 2 years,14,3.0,3.0,3.0,3.0,,3.0,,4.0,,,3.0,4.0,4.0,3.0,3.0,4.0,,3.0,3.0,,S0934,43.652044902,-79.4261489832,310741.707,4834457.583000001
438255,4154297,2017.0,2021,1960.0,PRIVATE,5,York South-Weston,70 GULLIVER RD,3,19,2021-10-15,82,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,4.0,3.0,,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,,W0529,43.699041127,-79.480211325,306379.23,4839677.21
438256,4154873,2017.0,2021,1962.0,PRIVATE,16,Don Valley East,11 ECCLESTON DR,4,78,2021-10-15,82,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,,N1628,43.727024237200006,-79.315596986,319640.935,4842801.313
438257,4154872,2018.0,2021,1960.0,PRIVATE,16,Don Valley East,17 ECCLESTON DR,4,60,2021-10-15,77,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,3.0,3.0,4.0,,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,3.0,3.0,,N1628,43.7269029771,-79.31605608539999,319603.978,4842787.76
438258,4154870,2019.0,2021,1958.0,PRIVATE,16,Don Valley East,25 ECCLESTON DR,4,61,2021-10-15,72,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,3.0,4.0,,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,,N1628,43.7272222643,-79.3179806814,319448.845,4842822.893999999
438259,4154890,2017.0,2021,1960.0,PRIVATE,16,Don Valley East,55 ECCLESTON DR,4,60,2021-10-15,73,Evaluation needs to be conducted in 2 years,18,4.0,3.0,3.0,3.0,3.0,4.0,,3.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,,N1628,43.726552797,-79.31980992,319295.23,4842735.2469999995
438260,4154220,2017.0,2021,1974.0,PRIVATE,7,Humber River-Black Creek,200 CHALKFARM DR,28,223,2021-10-15,69,Evaluation needs to be conducted in 2 years,20,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,W0734,43.7242256909,-79.5106544016,303926.11,4842474.01
438261,4155282,,2021,1954.0,PRIVATE,3,Etobicoke-Lakeshore,172 BERRY RD,4,32,2021-10-15,84,Evaluation needs to be conducted in 2 years,17,4.0,5.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,,,W0327,43.636679641,-79.49240542300001,305388.38800000004,4832756.94
438262,4152706,2017.0,2021,1961.0,PRIVATE,21,Scarborough Centre,819 KENNEDY RD,6,62,2021-10-15,83,Evaluation needs to be conducted in 2 years,18,5.0,4.0,4.0,5.0,4.0,2.0,,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,E2133,43.7346483486,-79.268437993,323437.893,4843657.7530000005
438263,4152711,2017.0,2021,1961.0,PRIVATE,21,Scarborough Centre,875 KENNEDY RD,6,82,2021-10-15,83,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,E2133,43.739089426999996,-79.270177266,323296.161,4844151.7069999995
438264,4152712,2017.0,2021,1965.0,PRIVATE,21,Scarborough Centre,877 KENNEDY RD,4,32,2021-10-15,83,Evaluation needs to be conducted in 2 years,18,5.0,4.0,4.0,4.0,4.0,4.0,,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,,E2133,43.739624156000005,-79.270445694,323274.376,4844211.053
438265,4152714,2017.0,2021,1961.0,PRIVATE,21,Scarborough Centre,893 KENNEDY RD,7,77,2021-10-15,73,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,2.0,,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,,E2133,43.74039535399999,-79.27079334300001,323246.13800000004,4844296.652
438266,4152697,2017.0,2021,1960.0,PRIVATE,21,Scarborough Centre,2354 EGLINTON AVE E,5,72,2021-10-15,82,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,5.0,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,,E2133,43.7316750326,-79.2734533673,323034.787,4843326.312
438267,4152696,2017.0,2021,1965.0,PRIVATE,21,Scarborough Centre,2360 EGLINTON AVE E,7,130,2021-10-15,80,Evaluation needs to be conducted in 2 years,17,5.0,4.0,4.0,4.0,4.0,2.0,,5.0,4.0,,3.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,,E2133,43.731893112,-79.272217382,323118.226,4843364.663
438268,4154294,2017.0,2021,1963.0,PRIVATE,5,York South-Weston,26 GULLIVER RD,6,53,2021-10-15,72,Evaluation needs to be conducted in 2 years,18,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,2.0,3.0,,W0529,43.6993035632,-79.4776846609,306583.149,4839705.452
438269,4155360,2017.0,2021,1964.0,PRIVATE,2,Etobicoke Centre,40 DIXINGTON CRES,6,55,2021-10-15,59,Evaluation needs to be conducted in 1 year,19,4.0,4.0,2.0,2.0,3.0,4.0,,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,W0223,43.697164457,-79.540156283,301547.37,4839469.485
438270,4152734,2017.0,2021,1967.0,PRIVATE,21,Scarborough Centre,1175 ELLESMERE RD,5,65,2021-10-14,81,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,,E2129,43.7676449772,-79.2698659258,323312.731,4847323.217
438271,4153828,2017.0,2021,1970.0,PRIVATE,15,Don Valley West,15 ERSKINE AVE,16,65,2021-10-14,93,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,N1526,43.71093654,-79.39847124100001,312966.113,4841003.597
438272,4153829,2017.0,2021,1964.0,PRIVATE,15,Don Valley West,33 ERSKINE AVE,10,109,2021-10-14,79,Evaluation needs to be conducted in 2 years,17,4.0,5.0,5.0,3.0,4.0,4.0,,4.0,4.0,,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,,N1526,43.711076733999995,-79.397812745,313019.16,4841019.2360000005
